MODEL_KAZ_17_8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;;;X
MODEL_KAZ_17_11;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;;;X
MODEL_KAZ_18_0;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;;;X
MODEL_KAZ_18_2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;;;X
MODEL_KAZ_18_4;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;;;X
MODEL_KAZ_18_5;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;;;X
MODEL_KAZ_19_0;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;;;X
BRIG_MODEL_KAZ_14_1;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;;;X
BRIG_MODEL_KAZ_15_0;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;;;X
BRIG_MODEL_KAZ_15_1;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;;;X
BRIG_MODEL_KAZ_15_4;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;;Yakovlev Yak-17;;;X
BRIG_MODEL_KAZ_26_1;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;;;X
BRIG_MODEL_KAZ_26_2;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;;;X
BRIG_MODEL_KAZ_26_5;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;;;X
BRIG_MODEL_KAZ_26_6;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;;;X
BRIG_MODEL_KAZ_26_8;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;;;X
MODEL_KOR_12_0;Sikorsky S-XVI;Sikorsky S-XVI;Sikorsky S-XVI;Sikorsky S-XVI;Sikorsky S-XVI;Sikorsky S-XVI;;;;x;
MODEL_KOR_12_1;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;Sopwith Triplane;;;X
MODEL_KOR_12_3;Polikarpov I-1;Polikarpov I-1;Polikarpov I-1;Polikarpov I-1;Polikarpov I-1;Polikarpov I-1;Polikarpov I-1;Polikarpov I-1;;;X
MODEL_KOR_12_4;Polikarpov I-5;Polikarpov I-5;Polikarpov I-5;Polikarpov I-5;Polikarpov I-5;Polikarpov I-5;Polikarpov I-5;Polikarpov I-5;;;X
MODEL_KOR_12_5;Sukhoi Su-1;Sukhoi Su-1;Sukhoi Su-1;Sukhoi Su-1;Sukhoi Su-1;Sukhoi Su-1;Sukhoi Su-1;Sukhoi Su-1;;;X
MODEL_KOR_12_6;Prokofiev-Seversky S-43 Ulan;Prokofiev-Seversky S-43 Ulan;Prokofiev-Seversky S-43 Ulan;Prokofiev-Seversky S-43 Ulan;Prokofiev-Seversky S-43 Ulan;Prokofiev-Seversky S-43 Ulan;Prokofiev-Seversky S-43 Ulan;Prokofiev-Seversky S-43 Ulan;;;X
MODEL_KOR_12_7;Prokofiev-Seversky S-47 Udar molnii;Prokofiev-Seversky S-47 Udar molnii;Prokofiev-Seversky S-47 Udar molnii;Prokofiev-Seversky S-47 Udar molnii;Prokofiev-Seversky S-47 Udar molnii;Prokofiev-Seversky S-47 Udar molnii;Prokofiev-Seversky S-47 Udar molnii;Prokofiev-Seversky S-47 Udar molnii;;;X
MODEL_KOR_12_8;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;;;X
MODEL_KOR_12_9;Prokofiev-Seversky S-84 Tanderdzhet;Prokofiev-Seversky S-84 Tanderdzhet;Prokofiev-Seversky S-84 Tanderdzhet;Prokofiev-Seversky S-84 Tanderdzhet;Prokofiev-Seversky S-84 Tanderdzhet;Prokofiev-Seversky S-84 Tanderdzhet;Prokofiev-Seversky S-84 Tanderdzhet;Prokofiev-Seversky S-84 Tanderdzhet;;;X
MODEL_KOR_12_10;Sukhoi Su-17;Sukhoi Su-17;Sukhoi Su-17;Sukhoi Su-17;Sukhoi Su-17;Sukhoi Su-17;Sukhoi Su-17;Sukhoi Su-17;;;X
MODEL_KOR_12_11;Prokofiev-Seversky S-105 Tanderchif;Prokofiev-Seversky S-105 Tanderchif;Prokofiev-Seversky S-105 Tanderchif;Prokofiev-Seversky S-105 Tanderchif;Prokofiev-Seversky S-105 Tanderchif;Prokofiev-Seversky S-105 Tanderchif;Prokofiev-Seversky S-105 Tanderchif;Prokofiev-Seversky S-105 Tanderchif;;;X
MODEL_KOR_13_0;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;Blériot XI;;;;x;
MODEL_KOR_13_1;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;;;;x;
MODEL_KOR_13_2;Morane-Saulnier N;Morane-Saulnier N;Morane-Saulnier N;Morane-Saulnier N;Morane-Saulnier N;Morane-Saulnier N;Morane-Saulnier N;Morane-Saulnier N;;;X
MODEL_KOR_13_3;Nieuport 17;Nieuport 17;Nieuport 17;Nieuport 17;Nieuport 17;Nieuport 17;;;;x;
MODEL_KOR_13_4;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;;;;x;
MODEL_KOR_13_5;Sopwith Snipe;Sopwith Snipe;Sopwith Snipe;Sopwith Snipe;Sopwith Snipe;Sopwith Snipe;Sopwith Snipe;Sopwith Snipe;;;X
MODEL_KOR_13_6;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;Polikarpov I-15 Chaika;;;X
MODEL_KOR_13_7;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;Polikarpov I-16 Ishak;;;X
MODEL_KOR_13_8;Prokofiev-Seversky S-35;Prokofiev-Seversky S-35;Prokofiev-Seversky S-35;Prokofiev-Seversky S-35;Prokofiev-Seversky S-35;Prokofiev-Seversky S-35;Prokofiev-Seversky S-35;Prokofiev-Seversky S-35;;;X
MODEL_KOR_13_9;Prokofiev-Seversky S-41;Prokofiev-Seversky S-41;Prokofiev-Seversky S-41;Prokofiev-Seversky S-41;Prokofiev-Seversky S-41;Prokofiev-Seversky S-41;Prokofiev-Seversky S-41;Prokofiev-Seversky S-41;;;X
MODEL_KOR_13_10;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;Yakovlev Yak-9;;;X
MODEL_KOR_13_11;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;Yakovlev Yak-15;;;X
MODEL_KOR_13_12;Prokofiev-Seversky P-91 gromvatchikov;Prokofiev-Seversky P-91 gromvatchikov;Prokofiev-Seversky P-91 gromvatchikov;Prokofiev-Seversky P-91 gromvatchikov;Prokofiev-Seversky P-91 gromvatchikov;Prokofiev-Seversky P-91 gromvatchikov;Prokofiev-Seversky P-91 gromvatchikov;Prokofiev-Seversky P-91 gromvatchikov;;;X
MODEL_KOR_13_14;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;Yakovlev Yak-23;;;X
MODEL_KOR_13_15;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;Sukhoi Su-9;;;X
MODEL_KOR_14_0;Sikorsky Ilya Muromets;Sikorsky Ilya Muromets;Sikorsky Ilya Muromets;Sikorsky Ilya Muromets;Sikorsky Ilya Muromets;Sikorsky Ilya Muromets;;;X;;
MODEL_KOR_14_1;Sikorsky Alexander Nevsky;Sikorsky Alexander Nevsky;Sikorsky Alexander Nevsky;Sikorsky Alexander Nevsky;Sikorsky Alexander Nevsky;Sikorsky Alexander Nevsky;Sikorsky Alexander Nevsky;Sikorsky Alexander Nevsky;;;X
MODEL_KOR_14_2;Polikarpov TB-2;Polikarpov TB-2;Polikarpov TB-2;Polikarpov TB-2;Polikarpov TB-2;Polikarpov TB-2;Polikarpov TB-2;Polikarpov TB-2;;;X
MODEL_KOR_14_3;Tupolev TB-6;Tupolev TB-6;Tupolev TB-6;Tupolev TB-6;Tupolev TB-6;Tupolev TB-6;Tupolev TB-6;Tupolev TB-6;;;X
MODEL_KOR_14_4;Ermolaev Er-2;Ermolaev Er-2;Ermolaev Er-2;Ermolaev Er-2;Ermolaev Er-2;Ermolaev Er-2;Ermolaev Er-2;Ermolaev Er-2;;;X
MODEL_KOR_14_5;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;;;X
MODEL_KOR_14_7;Tupolev Tu-16;Tupolev Tu-16;Tupolev Tu-16;Tupolev Tu-16;Tupolev Tu-16;Tupolev Tu-16;Tupolev Tu-16;Tupolev Tu-16;;;X
MODEL_KOR_14_8;Tupolev Tu-95;Tupolev Tu-95;Tupolev Tu-95;Tupolev Tu-95;Tupolev Tu-95;Tupolev Tu-95;Tupolev Tu-95;Tupolev Tu-95;;;X
MODEL_KOR_15_0;Farman MF.7;Farman MF.7;Farman MF.7;Farman MF.7;Farman MF.7;Farman MF.7;Farman MF.7;Farman MF.7;;;X
MODEL_KOR_15_1;Caudron G.4;Caudron G.4;Caudron G.4;Caudron G.4;Caudron G.4;Caudron G.4;Caudron G.4;Caudron G.4;;;X
MODEL_KOR_15_3;Tupolev TB-1;Tupolev TB-1;Tupolev TB-1;Tupolev TB-1;Tupolev TB-1;Tupolev TB-1;Tupolev TB-1;Tupolev TB-1;;;X
MODEL_KOR_15_5;Tupolev SB Katyusha;Tupolev SB Katyusha;Tupolev SB Katyusha;Tupolev SB Katyusha;Tupolev SB Katyusha;Tupolev SB Katyusha;Tupolev SB Katyusha;Tupolev SB Katyusha;;;X
MODEL_KOR_15_8;Polikarpov NB;Polikarpov NB;Polikarpov NB;Polikarpov NB;Polikarpov NB;Polikarpov NB;Polikarpov NB;Polikarpov NB;;;X
MODEL_KOR_15_9;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;Tupolev Tu-12;;;X
MODEL_KOR_15_10;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;Tupolev Tu-82;;;X
MODEL_KOR_16_0;Grigorovich M-9;Grigorovich M-9;Grigorovich M-9;Grigorovich M-9;Grigorovich M-9;Grigorovich M-9;Grigorovich M-9;Grigorovich M-9;;;X
MODEL_KOR_16_1;Sikorsky S-XXXVIII;Sikorsky S-XXXVIII;Sikorsky S-XXXVIII;Sikorsky S-XXXVIII;Sikorsky S-XXXVIII;Sikorsky S-XXXVIII;Sikorsky S-XXXVIII;Sikorsky S-XXXVIII;;;X
MODEL_KOR_16_2;Sikorsky S-XLII;Sikorsky S-XLII;Sikorsky S-XLII;Sikorsky S-XLII;Sikorsky S-XLII;Sikorsky S-XLII;Sikorsky S-XLII;Sikorsky S-XLII;;;X
MODEL_KOR_16_3;Sikorsky VS-44;Sikorsky VS-44;Sikorsky VS-44;Sikorsky VS-44;Sikorsky VS-44;Sikorsky VS-44;Sikorsky VS-44;Sikorsky VS-44;;;X
MODEL_KOR_16_4;Tupolev Tu-2T;Tupolev Tu-2T;Tupolev Tu-2T;Tupolev Tu-2T;Tupolev Tu-2T;Tupolev Tu-2T;Tupolev Tu-2T;Tupolev Tu-2T;;;X
MODEL_KOR_17_0;Sikorsky S.XIX Dvukhvostka;Sikorsky S.XIX Dvukhvostka;Sikorsky S.XIX Dvukhvostka;Sikorsky S.XIX Dvukhvostka;Sikorsky S.XIX Dvukhvostka;Sikorsky S.XIX Dvukhvostka;Sikorsky S.XIX Dvukhvostka;Sikorsky S.XIX Dvukhvostka;;;X
MODEL_KOR_17_2;Polikarpov R-2;Polikarpov R-2;Polikarpov R-2;Polikarpov R-2;Polikarpov R-2;Polikarpov R-2;Polikarpov R-2;Polikarpov R-2;;;X
MODEL_KOR_17_3;Polikarpov R-5;Polikarpov R-5;Polikarpov R-5;Polikarpov R-5;Polikarpov R-5;Polikarpov R-5;Polikarpov R-5;Polikarpov R-5;;;X
MODEL_KOR_17_4;TsKB TSh-1;TsKB TSh-1;TsKB TSh-1;TsKB TSh-1;TsKB TSh-1;TsKB TSh-1;TsKB TSh-1;TsKB TSh-1;;;X
MODEL_KOR_17_5;Prokofiev-Seversky IB-84 Tanderstrik;Prokofiev-Seversky IB-84 Tanderstrik;Prokofiev-Seversky IB-84 Tanderstrik;Prokofiev-Seversky IB-84 Tanderstrik;Prokofiev-Seversky IB-84 Tanderstrik;Prokofiev-Seversky IB-84 Tanderstrik;Prokofiev-Seversky IB-84 Tanderstrik;Prokofiev-Seversky IB-84 Tanderstrik;;;X
MODEL_KOR_17_6;Arkhangelsky Ar-2;Arkhangelsky Ar-2;Arkhangelsky Ar-2;Arkhangelsky Ar-2;Arkhangelsky Ar-2;Arkhangelsky Ar-2;Arkhangelsky Ar-2;Arkhangelsky Ar-2;;;X
MODEL_KOR_17_7;Tomashevich LShBD Pegas;Tomashevich LShBD Pegas;Tomashevich LShBD Pegas;Tomashevich LShBD Pegas;Tomashevich LShBD Pegas;Tomashevich LShBD Pegas;Tomashevich LShBD Pegas;Tomashevich LShBD Pegas;;;X
MODEL_KOR_17_8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;Sukhoi Su-8;;;X
MODEL_KOR_17_11;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;Sukhoi Su-7;;;X
MODEL_KOR_18_0;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;Sikorsky S-XXIX-A;;;X
MODEL_KOR_18_2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;;;X
MODEL_KOR_18_4;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;Scherbakov Sche-2;;;X
MODEL_KOR_18_5;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;Prokofiev-Seversky TS-12 Raduga;;;X
MODEL_KOR_19_0;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;Prokofiev-Seversky LB-2 Gagara;;;X
BRIG_MODEL_KOR_14_1;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;TsKB ShON;;;X
BRIG_MODEL_KOR_15_0;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;Tupolev DI-8;;;X
BRIG_MODEL_KOR_15_1;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;Polikarpov TIS;;;X
BRIG_MODEL_KOR_15_4;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;Yakovlev Yak-17;;Yakovlev Yak-17;;;X
BRIG_MODEL_KOR_26_1;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;Grigorovich M-16;;;X
BRIG_MODEL_KOR_26_2;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;Polikarpov MR-1;;;X
BRIG_MODEL_KOR_26_5;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;Prokofiev-Seversky PS-3;;;X
BRIG_MODEL_KOR_26_6;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;Nikitin NV-4;;;X
BRIG_MODEL_KOR_26_8;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;Kamov Ka-20;;;X
MODEL_KYG_12_2;THK Dr.I;THK Dr.I;THK Dr.I;THK Dr.I;THK Dr.I;THK Dr.I;THK Dr.I;THK Dr.I;;;X
MODEL_KYG_12_3;Dornier D.I;Dornier D.I;Dornier D.I;Dornier D.I;Dornier D.I;Dornier D.I;Dornier D.I;Dornier D.I;;;X
MODEL_KYG_12_4_DEPRECATED;THK D.XXII;THK D.XXI;THK D.XXI;THK D.XXI;THK D.XXI;THK D.XXI;THK D.XXI;THK D.XXI;;;X
MODEL_KYG_12_5_DEPRECATED;Vecihi Vc.CIX-G Gustav;Vecihi Vc.CIX-G Gustav;Vecihi Vc.CIX-G Gustav;Vecihi Vc.CIX-G Gustav;Vecihi Vc.CIX-G Gustav;Vecihi Vc.CIX-G Gustav;;;;;x
MODEL_KYG_12_6_DEPRECATED;Vecihi Vc.CXC-A;Vecihi Vc.CXC-A;Vecihi Vc.CXC-A;Vecihi Vc.CXC-A;Vecihi Vc.CXC-A;Vecihi Vc.CXC-A;;;;;x
MODEL_KYG_12_7_DEPRECATED;Vecihi Vc.CXC-D Dora;Vecihi Vc.CXC-D Dora;Vecihi Vc.CXC-D Dora;Vecihi Vc.CXC-D Dora;Vecihi Vc.CXC-D Dora;Vecihi Vc.CXC-D Dora;;;;;x
MODEL_KYG_12_8;THK M.CCLXII;THK M.CCLXII;THK M.CCLXII;THK M.CCLXII;THK M.CCLXII;THK M.CCLXII;;;;;x
MODEL_KYG_13_2_DEPRECATED;THK E.I;THK E.I;THK E.I;THK E.I;THK E.I;THK E.I;THK E.I;THK E.I;;;X
MODEL_KYG_13_3_DEPRECATED;KTF D.III;KTF D.III;KTF D.III;KTF D.III;KTF D.III;KTF D.III;KTF D.III;KTF D.III;;;X
MODEL_KYG_13_4_DEPRECATED;KTF D.V;KTF D.V;KTF D.V;KTF D.V;KTF D.V;KTF D.V;KTF D.V;KTF D.V;;;X
MODEL_KYG_13_5_DEPRECATED;KTF D.VII;KTF D.VII;KTF D.VII;KTF D.VII;KTF D.VII;KTF D.VII;KTF D.VII;KTF D.VII;;;X
MODEL_KYG_13_6_DEPRECATED;THK D.XIII;THK D.XIII;THK D.XIII;THK D.XIII;THK D.XIII;THK D.XIII;THK D.XIII;THK D.XIII;;;X
MODEL_KYG_13_7_DEPRECATED;THK D.XVII;THK D.XVII;THK D.XVII;THK D.XVII;THK D.XVII;THK D.XVII;;;;;x
MODEL_KYG_13_9;THK D.XXI;THK D.XXI;THK D.XXI;THK D.XXI;THK D.XXI;THK D.XXI;;;;;x
MODEL_KYG_13_10;KTF AV.CXC-A Anton;KTF AV.CXC-A Anton;KTF AV.CXC-A Anton;KTF AV.CXC-A Anton;KTF AV.CXC-A Anton;KTF AV.CXC-A Anton;;;;;x
MODEL_KYG_13_12_DEPRECATED;THK M.CLXIII;THK M.CLXIII;THK M.CLXIII;THK M.CLXIII;THK M.CLXIII;THK M.CLXIII;;;;;x
MODEL_KYG_13_13;THK M.CCLXIII;THK M.CCLXIII;THK M.CCLXIII;THK M.CCLXIII;THK M.CCLXIII;THK M.CCLXIII;;;;;x
MODEL_KYG_13_15;KTF Ta.CLXXXII;KTF Ta.CLXXXII;KTF Ta.CLXXXII;KTF Ta.CLXXXII;KTF Ta.CLXXXII;KTF Ta.CLXXXII;;;;;x
MODEL_KYG_12_4;Vecihi-XV;Vecihi-XV;Vecihi-XV;Vecihi-XV;Vecihi-XV;Vecihi-XV;Vecihi-XV;Vecihi-XV;;;X
MODEL_KYG_12_5;Vecihi K-XVII;Vecihi K-XVII;Vecihi K-XVII;Vecihi K-XVII;Vecihi K-XVII;Vecihi K-XVII;Vecihi K-XVII;Vecihi K-XVII;;;x
MODEL_KYG_12_6;KTF Av.CXC-A;KTF Av.CXC-A;KTF Av.CXC-A;KTF Av.CXC-A;KTF Av.CXC-A;KTF Av.CXC-A;;;;;x
MODEL_KYG_12_7;KTF Av.CXC-D Dora;KTF Av.CXC-D Dora;KTF Av.CXC-D Dora;KTF Av.CXC-D Dora;KTF Av.CXC-D Dora;KTF Av.CXC-D Dora;;;;;x
MODEL_KYG_13_0;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;;;X
MODEL_KYG_13_2;THK E.I;THK E.I;THK E.I;THK E.I;THK E.I;THK E.I;THK E.I;THK E.I;;;X
MODEL_KYG_13_3;KTF D.III;KTF D.III;KTF D.III;KTF D.III;KTF D.III;KTF D.III;KTF D.III;KTF D.III;;;X
MODEL_KYG_13_4;KTF D.V;KTF D.V;KTF D.V;KTF D.V;KTF D.V;KTF D.V;KTF D.V;KTF D.V;;;X
MODEL_KYG_13_5;TOMTAS D.VII;TOMTAS D.VII;TOMTAS D.VII;TOMTAS D.VII;TOMTAS D.VII;TOMTAS D.VII;TOMTAS D.VII;TOMTAS D.VII;;;X
MODEL_KYG_13_6;Vecihi K-VI;Vecihi K-VI;Vecihi K-VI;Vecihi K-VI;Vecihi K-VI;Vecihi K-VI;Vecihi K-VI;Vecihi K-VI;;;X
MODEL_KYG_13_7;Vecihi-XIV;Vecihi-XIV;Vecihi-XIV;Vecihi-XIV;Vecihi-XIV;Vecihi-XIV;Vecihi-XIV;Vecihi-XIV;;;X
MODEL_KYG_13_8;KTF P-24G;KTF P-24G;KTF P-24G;KTF P-24G;KTF P-24G;KTF P-24G;KTF P-24G;KTF P-24G;;;x
MODEL_KYG_13_12;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;Canadair CL-13 Sabre;;;;;x
MODEL_KYG_14_2;TOMTAS Ju.LXXXIX;TOMTAS Ju.LXXXIX;TOMTAS Ju.LXXXIX;TOMTAS Ju.LXXXIX;TOMTAS Ju.LXXXIX;TOMTAS Ju.LXXXIX;;;;;x
MODEL_KYG_14_5;TOMTAS Ju.CDLXXXVII;TOMTAS Ju.CDLXXXVII;TOMTAS Ju.CDLXXXVII;TOMTAS Ju.CDLXXXVII;TOMTAS Ju.CDLXXXVII;TOMTAS Ju.CDLXXXVII;;;;;x
MODEL_KYG_14_6;TOMTAS EF.CXXXII;TOMTAS EF.CXXXII;TOMTAS EF.CXXXII;TOMTAS EF.CXXXII;TOMTAS EF.CXXXII;TOMTAS EF.CXXXII;;;;;x
MODEL_KYG_14_7;KTF Ae.CCLXIV;KTF Ae.CCLXIV;KTF Ae.CCLXIV;KTF Ae.CCLXIV;KTF Ae.CCLXIV;KTF Ae.CCLXIV;;;;;x
MODEL_KYG_15_5;KTF Da.XVII;KTF Da.XVII;KTF Da.XVII;KTF Da.XVII;KTF Da.XVII;KTF Da.XVII;;;;;x
MODEL_KYG_15_6;KTF Da.XXI;KTF Da.XXI;KTF Da.XXI;KTF Da.XXI;KTF Da.XXI;KTF Da.XXI;;;;;x
MODEL_KYG_15_10;TOMTAS Ju.CCLXXXVII;TOMTAS Ju.CCLXXXVII;TOMTAS Ju.CCLXXXVII;TOMTAS Ju.CCLXXXVII;TOMTAS Ju.CCLXXXVII;TOMTAS Ju.CCLXXXVII;;;;;x
MODEL_KYG_16_1;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;;;X
MODEL_KYG_16_2;KTF Da.CCXVII;KTF Da.CCXVII;KTF Da.CCXVII;KTF Da.CCXVII;KTF Da.CCXVII;KTF Da.CCXVII;;;;;x
MODEL_KYG_16_3;KTF Av.CC;KTF Av.CC;KTF Av.CC;KTF Av.CC;KTF Av.CC;KTF Av.CC;;;;;x
MODEL_KYG_17_1;KTF J.I;KTF J.I;KTF J.I;KTF J.I;KTF J.I;KTF J.I;KTF J.I;KTF J.I;;;X
