# ;HEARTS OF IRON! Doomsday;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where another integer value is inserted, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places. ('%.1f' is used in exactly the same way but for non-integer values ?  '%c%d' is used for values that are displayed with a '+' or '-' sign in front, DO NOT CHANGE, ADD, OR REMOVE!);;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;4) The characters '#' (hashmark), semicolon, '%' (percentage sign), '?' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes ? this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the colour of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;§W = white text;;;;;;;;;;X
##;§Y = orange text;;;;;;;;;;X
##;Note that the colour change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a colour change, put the code in front of each of them to be on the safe side. If only one word should have a colour change, make sure to reset the colour after the word.;;;;;;;;;;X
##;9) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string) ? however you will notice once the translation is inserted that space IS limited in quite a few areas? so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#########################################;;;;;;;;;;;X
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
##;;;;;;;;;;;X
SPYCOUS_SETUP;When our counter espionage succeeds;Quand notre contre-espionnage trouve des espions;Quando il nostro controspionaggio ha successo;Cuando nuestro contraespionaje tenga éxito;Wenn unsere Gegenspionage erfolgreich war;Kiedy powiod¹ siê dzia³ania naszego kontrwywiadu;;;;;X
SPYCOUS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPYCOUS_1;We have found and killed a spy;Nous avons éliminé un espion ;Abbiamo trovato ed eliminato una spia;Hemos encontrado y matado a un espía;Wir haben einen Spion;ZnaleŸliœmy i zabiliœmy szpiega;;;;;X
SPYCOUS_2;from;de;da;de;aus ;z:;;;;;X
SPYCOUS_3;%s;%s;%s;%s;%s ;%s;;;;;X
SPYCOUS_4;;;;;gefunden und hingerichtet;;;;;;X
SPYCOUS_5;;;;;;;;;;;X
SPYCOUS_6;;;;;;;;;;;X
SPYCOUS_LOG;We have found and killed a spy from %s.;Nous avons éliminé un espion de %s.;Abbiamo trovato ed eliminato una spia da %s.;Hemos encontrado y matado a un espía de %s.;Uns gelang das Auffinden eines Spions aus %s. Er wurde bereits hingerichtet.;ZnaleŸliœmy i zabiliœmy szpiega z: %s.;;;;;X
SPYCOUS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
#;;;;;;;;;;;X
SPYCHAF_SETUP;When our spies will act friendly;Quand nous désactivons nos espions;Quando le nostre spie agiranno amichevolmente;Cuando nuestros espías se comporten amistosamente;Wenn unsere Spione deaktiviert wurden;Kiedy nasi szpiedzy nie bêd¹ podejmowali ¿adnych dzia³añ;;;;;X
SPYCHAF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPYCHAF_1;Our spies;Nos espions;Le nostre spie;Los espías que tenemos;Unsere Spione;Nasi szpiedzy;;;;;X
SPYCHAF_2;in ;en;in;en;in;w:;;;;;X
SPYCHAF_3;%s;%s;%s;%s;%s;%s;;;;;X
SPYCHAF_4;will stay inactive until we need them again.;sont pour l'instant inactifs.;rimarranno inattive finche' non ne avremo bisogno ancora.;estarán inactivos hasta que los necesitemos de nuevo.;werden passiv bleiben bis wir sie wieder brauchen.;bêd¹ nieaktywni do czasu kiedy znów ich bêdziemy potrzebowali.;;;;;X
SPYCHAF_5;;;;;;;;;;;X
SPYCHAF_6;;;;;;;;;;;X
SPYCHAF_LOG;Our spies in %s will stay inactive until we need them again.;Nos espions en %s sont pour l'instant inactifs.;Le nostre spie in %s rimarranno inattive finche' non ne avremo bisogno ancora.;Los espías que tenemos en %s estarán inactivos hasta que los necesitemos de nuevo.;Unsere Spione in %s werden passiv bleiben bis wir sie wieder brauchen.;Nasi szpiedzy w: %s bêd¹ nieaktywni do czasu, kiedy znów ich bêdziemy potrzebowali.;;;;;X
SPYCHAF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPYCHAS_SETUP;When your spies will act hostile;Quand nos espions sont réactivés ;Quando le nostre spie agiranno ostilmente;Cuando nuestros espías actúen de manera hostil;Wenn unsere Spione aktiviert wurden;Kiedy nasi szpiedzy znów zaczn¹ dzia³aæ;;;;;X
SPYCHAS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPYCHAS_1;Our spies are once again active;Nos espions;Le nostre spie sono nuovamente attive;Nuestros espías están activos de nuevo;Unsere Spione sind wieder aktiv;Nasi szpiedzy s¹ znów aktywni;;;;;X
SPYCHAS_2;in;en;in;en;in;w:;;;;;X
SPYCHAS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPYCHAS_4;;sont à nouveaux actifs.;;;sind nun wieder aktiv.;;;;;;X
SPYCHAS_5;;;;;;;;;;;X
SPYCHAS_6;;;;;;;;;;;X
SPYCHAS_LOG;Our spies are once again active in %s.;Nos espions en %s sont à nouveau actifs.;Le nostre spie sono nuovamente attive in %s.;Nuestros espías están activos de nuevo en %s.;Unsere Spione in %s sind nun wieder aktiv.;Nasi szpiedzy s¹ znów aktywni w: %s.;;;;;X
SPYCHAS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPYDNUCS_SETUP;When our spy has destroyed a nuke;Quand nos espions détruisent un missile nucléaire;Quando una nostra spia ha distrutto un missile nucleare;Cuando nuestro espía destruya un arma atómica;Wenn uns die Zerstörung einer Nuklearrakete gelang;Kiedy nasz szpieg zniszczy ³adunek atomowy;;;;;X
SPYDNUCS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPYDNUCS_1;We have destroyed a nuclear missile;Nous espions ont détruit un missile nucléaire;Abbiamo distrutto un missile nucleare;Hemos destruido un misil nuclear;Uns gelang die Zerstörung einer Nuklearrakete;Zniszczyliœmy ³adunek atomowy ;;;;;X
SPYDNUCS_2;in;en;in;en;in;w:;;;;;X
SPYDNUCS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPYDNUCS_4;%s;%s;%s;%s;%s;%s;;;;;X
SPYDNUCS_5;;;;;;;;;;;X
SPYDNUCS_6;;;;;;;;;;;X
SPYDNUCS_LOG;We have destroyed a nuke in %s. %s;Nous avons détruit un missile nucléaire en %s. %s;Abbiamo distrutto un missile nucleare in %s. %s;Hemos destruido un arma nuclear en %s. %s;Uns gelang die Zerstörung einer Nuklearrakete in %s. %s;Zniszczyliœmy ³adunek atomowy w: %s. %s;;;;;X
SPYDNUCS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPYDNUCF_SETUP;When our spy failed to destroy a nuke;Quand nous avons échoué à détruire un missile nucléaire;Quando una nostra spia non e' riuscita a distruggere un missile nucleare;Cuando nuestro espía no consiga destruir un misil nuclear;Wenn uns die Zerstörung einer Nuklearrakete misslang;Kiedy szpiegowi nie uda siê zniszczyæ ³adunku atomowego;;;;;X
SPYDNUCF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPYDNUCF_1;We have failed to destroy a nuke;Nous avons échoué à détruire un missile nucléaire;Non siamo riusciti a distruggere un missile nucleare;No hemos conseguido destruir un misil nuclear;Uns misslang die Zerstörung einer Nuklearrakete;Nie uda³o nam siê zniszczyæ ³adunku atomowego;;;;;X
SPYDNUCF_2;in;en;in;en;in;w:;;;;;X
SPYDNUCF_3;%s;%s;%s;%s;%s;%s;;;;;X
SPYDNUCF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPYDNUCF_5;;;;;;;;;;;X
SPYDNUCF_6;;;;;;;;;;;X
SPYDNUCF_LOG;We have failed to destroy a nuclear missile in %s. %s;Nous avons échoué à détruire un missile nucléaire en %s. %s;Non siamo riusciti a distruggere un missile nucleare in %s. %s;No hemos conseguido destruir un misil nuclear en %s. %s;Uns misslang die Zerstörung einer Nuklearrakete in %s.;Nie uda³o nam siê zniszczyæ ³adunku atomowego w: %s. %s;;;;;X
SPYDNUCF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPYAF_SETUP;When we failed to send a spy;Quand nous avons échoué d'envoyer un espion;Quando non siamo riusciti ad inviare una spia;Cuando no consigamos enviar a un espía;Wenn uns die Platzierung eines Spions misslang;Kiedy nie uda nam siê wys³aæ szpiega;;;;;X
SPYAF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPYAF_1;We have failed to send a spy;Nous avons échoué à envoyer un espion ;Non siamo riusciti ad inviare una spia;No hemos conseguido enviar a un espía;Uns misslang die Platzierung eines Spions;Nie uda³o nam siê wys³aæ szpiega;;;;;X
SPYAF_2;to;à ;in;a;in;do:;;;;;X
SPYAF_3;%s;%s;%s;%s;%s;%s;;;;;X
SPYAF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPYAF_5;;;;;;;;;;;X
SPYAF_6;;;;;;;;;;;X
SPYAF_LOG;We have failed to send a spy to %s. %s;Nous avons échoué à envoyer un espion à %s. %s;Non siamo riusciti ad inviare una spia in %s. %s;No hemos conseguido enviar a un espía a %s. %s;Uns misslang die Platzierung eines Spions in %s. %s;Nie uda³o nam siê wys³aæ szpiega do: %s. %s;;;;;X
SPYAF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPYAS_SETUP;When we increase intelligence funding;Quand nous augmentons le budget du renseignement;Quando aumentiamo i fondi per i servizi segreti;Cuando aumentamos el financiamiento de la inteligencia;Wenn wir die Geheimdienstfinanzierung erhöhen;When we increase intelligence funding;;;;;X
SPYAS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPYAS_1;We have increased intelligence funding;Nous avons augmenté le budget du renseignement;Abbiamo aumentato i fondi per i nostri servizi segreti;Hemos aumentado el financiamiento de la inteligencia;Wir haben die Geheimdienstfinanzierung erhöht.;We have increased intelligence funding;;;;;X
SPYAS_2;Our intelligence agency's are now operating with increased efficiency;Nos services de renseignement fonctionnent maintenant avec une efficacité accrue;La nostra agenzia di intelligenza ora sta funzionando con efficienza aumentata;Nuestra agencia de inteligencia ahora está funcionando con eficacia creciente;Unsere Geheimdienste operieren jetzt mit erhöhter Effizienz.;Our intelligence agency's are now operating with increased efficiency;;;;;X
SPYAS_3;;;;;;;;;;;X
SPYAS_4;;;;;;;;;;;X
SPYAS_5;;;;;;;;;;;X
SPYAS_6;;;;;;;;;;;X
SPYAS_LOG;We have increased intelligence funding;Nous avons augmenté le budget du renseignement;Abbiamo aumentato i fondi per i nostri servizi segreti;Hemos aumentado el financiamiento de la inteligencia;Wir haben die Geheimdienstfinanzierung erhöht.;We have increased intelligence funding;;;;;X
SPYAS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;x
#;;;;;;;;;;;x
#;;;;;;;;;;;x
#;;;;;;;;;;;X
#;;;;;;;;;;;X
EE_TRICKLEBACK_MOD;Trickleback Modifier: %s%.1f\%%\n;Modificateur MO: %s%.1f\%%\n;Modificatore Trickle: %s%.1f\%%\n;Modificador de goteo de vuelta: %s%.1f\%%\n;Trickleback Modifikator: %s%.1f\%%\n;Modyfikator wstecznego zysku ekonomicznego: %s%.1f\%%\n;;;;;X
EE_MAX_AMPHIB_MOD;Max amphibious size: %.0f\n;Taille maximale amphibie: %.0f\n;Massima Taglia Anfibia: %.0f\n;Tamaño máx. anfibio: %.0f\n;Max. amphibische Stärke: %.0f\n;Maksymalny rozmiar desantu: %.0f\n;;;;;X
EE_NUKE_DAMAGE;Nuke damage +;Dommages nucléaires +;Danno Nucleare +;Daño nuclear +;Schaden durch Atombomben +;Skutki ataku broni¹ atom. +;;;;;X
#;;;;;;;;;;;X
HIST_WINNING;winning;gagnant;vittoriosa;victoriosa;siegreiche(n);wygrywaj¹cy;;;;;X
HIST_LOSING;losing;perdue;perdente;fallida;erfolglose(n);przegrywaj¹cy;;;;;X
HIST_DIVISION;division sized;à taille de division;a livello di divisione;divisiones;Divisionsstärke;wielkoœci dywizji;;;;;X
HIST_CORPS;corps sized;à taille de corps;a livello di corpo d'armata;cuerpos;Korpsstärke;wielkoœci korpusu;;;;;X
HIST_ARMY;army sized;à taille de armée;a livello di armata;ejércitos;Armeestärke;wielkoœci armii;;;;;X
HIST_ARMYG;army group sized;à taille de groupe d'armée;a livello di gruppo d'armata;agrupaciones de ejércitos;Heeresgruppenstärke;wielkoœci grupy armii ;;;;;X
HIST_FLOTTILA;small flotillas;quelques bateaux;piccole flottiglie;flotillas pequeñas;kleinen Flotillen;ma³e flotylle;;;;;X
HIST_SMALLFLEET;small fleets;petites flottes;piccole flotte;flotas pequeñas;kleinen Flotten;ma³e floty;;;;;X
HIST_LARGEFLEET;large fleets;larges flottes;grandi flotte;flotas grandes;großen Flotten;du¿e floty;;;;;X
HIST_LEAD;Led;Commandait;Ha guidato;Lideró;Kommandierte die;DowodŸ ;;;;;X
HIST_PART;Participated in;Faisait partie de;Ha combattuto;Participó en;Nahm Teil an der;Bra³ udzia³ w ;;;;;X
HIST_DATE;on %s;le %s;a %s;el %s;am %s;na %s;;;;;X
HIST_DATE2;between %s and %s;entre %s et %s;tra %s e %s;entre el %s y el %s;zwischen dem %s und dem %s;miêdzy %s a %s;;;;;X
HIST_ATTACK;attack on;(attaque);(attacco);toma de;Angriff auf;atakuj ;;;;;X
HIST_DEFENSE;defense of;(défense);(difesa);defensa de;Verteidigung von;obrona ;;;;;X
HIST_LEADERLAND;%s the %s %s %s involving %s forces that occurred %s against %s.;%s la bataille %s %s %s avec forces %s,  %s contre %s.;%s la battaglia %s %s %s comandando forze %s che ha avuto luogo %s contro %s.;%s la %s %s %s en la que participaron %s de nuestro país, sucedida %s y realizada contra %s.;%s %s %s %s mit Streitkräften in %s, die %s gegen %s stattfand.;%s %s %s %s dotycz¹cy %s si³y które wyst¹pi³y %s przeciwko %s.;;;;;X
HIST_LEADERNAVAL;%s the %s battle in %s involving %s that occurred %s against %s.;%s la bataille %s à %s de %s, %s contre %s.;%s la %s battaglia a %s comandando %s che ha avuto luogo %s contro %s.;%s la %s batalla de %s, en la que participaron %s, sucedida %s contra %s.;%s %s Schlacht in %s zwischen %s die %s gegen %s stattfand.;%s %s bitwy w %s dotycz¹cej %s która wyst¹pi³a %s przeciwko %s.;;;;;X
HIST_WE;We;Nous;Noi;Nosotros;Unsere;My;;;;;X
HIST_THEY;They;Ils;Loro;Ellos;Ihre;Oni;;;;;X
HIST_LOSTSHIP;%s lost ;%s perdaient.; %s persi;%s perdido ; %s Verluste: ;%s przegra³;;;;;X
#;;;;;;;;;;;X
CAN_REINFORCE_UNIT;Click this button to set if the divisions in this unit can be reinforced or not;Cliquez ce bouton pour indiquer si vous voulez que ces divisions soient renforcées.;Premere questo pulsante per consentire i rinforzi per le divisioni di questa unita';Clic en este botón para determinar si las divisiones de esta unidad se pueden reforzar.;Betätigen sie diese Schaltfläche um zu bestimmen, ob diese Divisionen verstärkt werden sollen oder nicht.;Kliknij na ten przycisk by ustaliæ czy dywizje tej jednostki mog¹ byæ uzupe³nione;;;;;X
CAN_UPGRADE_UNIT;Click this button to set if the divisions in this unit can be upgraded or not;Cliquez ce bouton pour indiquer si vous voulez que ces divisions soient améliorées.;Premere questo pulsante per consentire gli aggiornamenti per le divisioni di questa unita';Clic en este botón para determinar si las divisiones de esta unidad se pueden modernizar.;Betätigen sie diese Schaltfläche um zu bestimmen, ob diese Divisionen modernisiert werden sollen oder nicht.;Kliknij na ten przycisk, by ustaliæ czy dywizje tej jednostki mog¹ zostaæ zmodernizowane;;;;;X
UPGRADEICON_IRO;This unit will not be upgraded;Cette unité ne sera pas améliorée.;Questa unita' non verra' aggiornata;Esta unidad no se modernizará.;Diese Einheit wird nicht modernisiert.;Ta jednostka nie zostanie zmodernizowana;;;;;X
REINFORCEICON_IRO;This unit will not be reinforced;Cette unité ne sera pas renforcée.;Questa unita' non verra' rinforzata;Esta unidad no se reforzará.;Diese Einheit wird nicht verstärkt.;Ta jednostka nie zostanie uzupe³niona;;;;;X
#;;;;;;;;;;;X
AUTOTRADECREATE;Auto initiate trades;Commerce automatique;Commercio automatico;Inicio automático de comercio;Automatischer Handel;Automatycznie inicjuj um. handl.;;;;;X
AUTOTRADEREPLY;Auto reply to trades;Auto réponse accords commerciaux;Risposta automatica agli accordi commerciali;Respuesta automática a comercio;Autoantwort Handel;Automatycznie odpowiadaj na oferty handlowe;;;;;X
AUTOTRADECREATE_TOOLTIP;This checkbox will toggle whether the AI should create new trade agreements for you;Cela détermine si la IA créera des nouveaux accords commerciaux pour vous.;Per determinare se l'Intelligenza Artificiale creera' per voi nuovi accordi commerciali.;Esta casilla de confirmación determinará si la IA creará nuevos intercambios comerciales en tu nombre.;Diese Checkbox bestimmt ob die KI neue Handelsabkommen für Sie schließen soll.;Ten znacznik zadecyduje o tym czy SI ma zawieraæ za ciebie porozumienia handlowe  ;;;;;X
AUTOTRADEREPLY_TOOLTIP;This checkbox will toggle whether the AI should reply to incoming trade requests for you;Cela détermine si la IA répondra aux propositions des accords commerciaux.;Per determinare se l'Intelligenza Artificiale dovra' rispondere per voi a richieste di accordi commerciali.;Esta casilla de confirmación determinará si la IA responderá a las solicitudes de intercambios comerciales en tu nombre;Diese Checkbox bestimmt ob die KI automatisch auf Vorschläge zu Handelsabkommen antworten soll.;Ten znacznik zadecyduje o tym czy SI ma odpowiadaæ na nadchodz¹ce oferty porozumieñ handlowych;;;;;X
AUTOSLIDERS;Auto set production sliders;Barres coulissantes automatiques;Barra di produzione automatica;Controles de producción automáticos;Automatisch Produktionsregler anpassen;Automatycznie ustawiaj suwaki produkcji;;;;;X
AUTOSLIDERS_TOOLTIP;Enabling this will let the AI set the sliders controlling your country's production;Cela laissera la IA contrôler vos barres coulissantes;Questo permettera' alla IA di impostare le barre che controllano la vostra produzione;Al activarlo, la IA ajustará los controles que manejan la producción del país.;Diese Checkbox bestimmt ob die KI automatisch ihre Produktionsverteilung regeln soll.;W³¹czenie tej opcji pozwoli SI ustawiaæ suwaki kontroluj¹ce produkcjê twojego pañstwa;;;;;X
AUTOPRIOPROD;Prioritize production;Priorité sur la production;Priorita' alla produzione;Priorizar producción;Priorität auf Produktion;Traktuj produkcjê priorytetowo ;;;;;X
AUTOPRIOPROD_TOOLTIP;Enabling this will prioritize production over upgrades and reinforcements;;Questo dara' priorita' alla produzione rispetto agli aggiornamenti e i rinforzi;Al activarlo, la producción tendrá prioridad frente a modernizaciones y refuerzos.;Wird dies aktiviert, wird die Produktion vor Modernisierungen, Verstärkungen und Unruheverminderung berücksichtigt.;W³¹czenie tej opcji nada priorytet produkcji nad uzupe³nieniami i modernizacjami;;;;;X
AUTOPRIOUPGRADE;Prioritize upgrades;Priorité sur l'amélioration;Priorita' agli aggiornamenti;Priorizar modernización;Priorität auf Modernisierung;Traktuj modernizacje priorytetowo.;;;;;X
AUTOPRIOUPGRADE_TOOLTIP;Enabling this will prioritize upgrades over production, reinforcements and to some extent dissent reduction;;Questo dara' priorita' agli aggiornamenti rispetto alla produzione, i rinforzi e in qualche misura alla riduzione del dissenso;Al activarlo, las modernizaciones tendrán prioridad frente a producción, refuerzos y, hasta cierto grado, a la reducción de la disensión;Wird dies aktiviert, werden Modernisierungen vor Produktion, Verstärkungen und Unruheverminderung berücksichtigt.;W³¹czenie tej opcji nada priorytet produkcji nad uzupe³nieniami i modernizacj¹, a w penym stopniu tak¿e nad redukcj¹ niezadowolenia ;;;;;X
AUTOPRIOREINFORCE;Prioritize reinforcements;Priorité sur les renforts;Priorita' ai rinforzi;Priorizar refuerzos;Priorität auf Verstärkung;Traktuj uzupe³nienia priorytetowo ;;;;;X
AUTOPRIOREINFORCE_TOOLTIP;Enabling this will prioritize reinforcements over production, upgrades and to some extent dissent reduction;;Questo dara' priorita' ai rinforzi rispetto alla produzione, gli aggiornamenti e in qualche misura alla riduzione del dissenso;Al activarlo, los refuerzos tendrán prioridad frente a producción, modernizaciones y, hasta cierto grado, a la reducción de la disensión;Wird dies aktiviert, werden Verstärkungen vor Produktion, Modernisierungen und Unruheverminderung berücksichtigt.;W³¹czenie tej opcji nada priorytet uzupe³nieniom i modernizacjom, a w pewnym stopniu tak¿e redukcji niezadowolenia.;;;;;X
AUTO_PROD_BUTTON;Auto control window;Autocontrôler la fenêtre;Finestra di controllo automatico;Ventana de control automático;Autokontrollfenster;Okno automatycznej kontroli;;;;;X
AUTOPRIODISABLED;You must enable automatic slider management to use these settings.;Vous devez choisir l'automanagement des barres coulissantes pour pouvoir utiliser cette option.;Devi abilitare la gestione automatica delle barre per usare queste impostazioni.;Para utilizar estos ajustes debes activar el control de gestión automático.;Sie müssen automatisches Reglermanagement aktivieren um diese Option nutzen zu können.;Aby u¿yæ tego ustawienia, musisz w³¹czyæ automatyczne zarz¹dzanie suwakami;;;;;X
AUTOWINDOWTITLE;Automate production sliders and trade;Automatisation des barres coulissantes et du commerce;Automatizzare le barre di produzione e il commercio;Automatizar controles de producción y comercio;Produktionsregler- und Handelautomatisierung;Zautomatyzowanie suwaków produkcji i handlu;;;;;X
#;;;;;;;;;;;X
BINFO_SCA;Convoy attack;Assaut de convoi;Assalto di convogli;Ataque a convoy;Konvoiangriff;Atak na konwój;;;;;X
#;;;;;;;;;;;x
MUW_LAND;%d armies / %d divs;%d armées / %d divs.;%d armate / %d divisioni;%d ejércitos / %d divis.;%d Armeen / %d Divisionen;%d armii / %d dyw.;;;;;X
MUW_AIR;%d air units / %d divs;%d a. d'air / %d divs.;%d unita' aeree / %d divisioni;%d unidades aéreas / %d divis.;%d Luftkommandos / %d Divs.;%d jednostek lotniczych / %d dyw.;;;;;X
MUW_SEA;%d fleets / %d divs;%d flottilles / %d divs.;%d flotte / %d divisioni;%d flotas / %d divis.;%d Flotten / %d Divs.;%d flot / %d dyw.;;;;;X
UIW_EXPERIENCE_VALUE;Experience ;Expérience;Esperienza;Experiencia;Erfahrung;Doœwiadczenie;;;;;X
DIW_OFFENSIVE;Supplied for an Offensive for %d days;Approvisionnés pour une offensive de %d jours;Rifornito per un'offensiva di %d giorni;Con suministros para una ofensiva de %d días;Versorgt für eine Offensive von %d Tagen;Zaopatrzony na potrzeby ofensywy trwaj¹cej %d dni;;;;;X
#;;;;;;;;;;;x
RCDM_MERGE_TRADE_AGREEMENT;Merge all trades from %s;Fusionner tous accords commercials de %s;Raggruppa tutti i commerci con %s;Combinar todos los intercambios con %s;Alle Handelsbkommen mit %s zusammenfassen;Po³¹cz wszystkie umowy z: %s;;;;;X
RCDM_MERGE_TRADE_AGREEMENT_ALL;Merge trades from all countries;Fusionner tous accords commercials  ;Raggruppa tutti i commerci con tutti gli stati;Combinar todos los intercambios con todos los países;Alle Handelsabkommen zusammenfassen;Po³¹cz umowy ze wszystkimi pañstwami.;;;;;X
RCDM_INTELLIGENCE;Open Intelligence;Ouvrir actions couvertes;Aprire Servizi Segreti;Inteligencia abierta;Spionaktionen öffnen;Otwórz wywiad;;;;;X
#;;;;;;;;;;;X
BM_INTEL_ADVANTAGE;Decryption;Décryptage;Decrittazione;Descifrado;Dekodierung;Odszyfrowanie;;;;;X
BM_CARPET_BOMBER;Carpet bomber;Bombardier stratégique;Bombardiere a Tappeto;Esp. bomb. alfombra;Flächenbomber;Bombowiec dywanowy;;;;;X
BM_FLEET_DESTROYER;Fleet destroyer;Chasseur de navires;Distruttore di Flotte;Destructor flotas;Flottenzerstörer;Niszczyciel floty;;;;;X
