Id;Name;Area;Region;Continent;Climate;Terrain;SizeModifier;AirCapacity;Infrastructure;City;Beaches;Port Allowed;Port Seazone;IC;Manpower;Oil;Metal;Energy;Rare Materials;City XPos;City YPos;Army XPos;Army YPos;Port XPos;Port YPos;Beach XPos;Beach YPos;Beach Icon;Fort XPos;Fort YPos;AA XPos;AA YPos;Counter x;Counter Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Fill coord X;Fill coord Y;;;;;;;;;
1590;PROV1590;Guadalcanal;North Solomon Islands;Oceania;Tropical;Hills;;;10;;1;1;2456;0;0;0;0;0;0;28072;8356;28124;8366;28311;8292;28046;8353;3;28180;8398;28149;8379;28124;8366;;;;;;;;;;;28856;7932;-1;-1;;;;;;;
1591;PROV1591;Guadalcanal;North Solomon Islands;Oceania;Tropical;Jungle;;;10;;1;1;2456;0;0;0;0;0;0;28373;8213;28462;8355;28403;8270;28376;8185;13;28461;8357;28438;8340;28462;8355;;;;;;;;;;;28904;7992;-1;-1;;;;;;;
1592;PROV1592;Guadalcanal;North Solomon Islands;Oceania;Tropical;Jungle;;;10;;1;1;2442;0;0;0;0;0;0;28863;8434;28795;8361;28869;8457;28771;8370;1;28787;8371;28787;8366;28795;8361;;;;;;;;;;;29032;8144;-1;-1;;;;;;;
1593;PROV1593;Guadalcanal;North Solomon Islands;Oceania;Tropical;Jungle;;;10;;0;0;0;0;0;0;0;0;0;28207;8452;28064;8421;28028;8460;27987;8448;0;28165;8457;27954;8346;28064;8421;;;;;;;;;;;28856;7932;-1;-1;;;;;;;
1594;PROV1594;Sarmi;New Guinea;Oceania;Tropical;Mountain;;;10;;0;0;0;0;0;0;0;0;0;26667;7708;26567;7655;26512;7652;26514;7653;0;26576;7648;26479;7624;26567;7655;;;;;;;;;;;27792;10104;-1;-1;;;;;;;
1595;PROV1595;Sarmi;New Guinea;Oceania;Tropical;Jungle;;;10;;0;1;2461;0;0;0;0;0;0;26446;7526;26403;7478;26378;7407;26421;7396;5;26402;7476;26329;7485;26403;7478;;;;;;;;;;;27164;7416;-1;-1;;;;;;;
1596;PROV1596;Sarmi;New Guinea;Oceania;Tropical;Jungle;;;20;;1;1;2462;0;1;0;0;0;0;26667;7604;26606;7541;26587;7478;26625;7487;3;26616;7532;26530;7504;26606;7541;;;;;;;;;;;27304;7464;-1;-1;;;;;;;
1597;PROV1597;Agats;New Guinea;Oceania;Tropical;Jungle;;;10;;0;1;2450;0;0;0;0;0;0;26668;8041;26595;7971;26526;8044;26570;8035;1;26604;7967;26480;7984;26595;7971;;;;;;;;;;;27296;7792;-1;-1;;;;;;;
1598;PROV1598;Agats;New Guinea;Oceania;Tropical;Jungle;;;10;;0;1;2562;0;0;0;0;0;0;26642;7828;26539;7783;26427;7764;26454;7797;1;26534;7775;26449;7724;26539;7783;;;;;;;;;;;27188;7540;-1;-1;;;;;;;
1599;PROV1599;Babo;New Guinea;Oceania;Tropical;Jungle;;;10;;0;1;2552;0;0;0;0;0;1;26050;7357;25945;7326;25883;7358;25905;7385;1;25968;7320;25870;7304;25945;7326;;;;;;;;;;;26632;7212;-1;-1;;;;;;;
1600;PROV1600;Babo;New Guinea;Oceania;Tropical;Jungle;;;10;;1;1;2562;0;0;0;0;0;0;26000;7562;26078;7492;26037;7582;26074;7575;7;26087;7503;26135;7556;26078;7492;;;;;;;;;;;26744;7408;-1;-1;;;;;;;
1601;PROV1601;Babo;New Guinea;Oceania;Tropical;Jungle;;;10;;0;1;2461;0;0;0;0;0;0;26374;7621;26280;7594;26195;7551;26235;7531;7;26290;7586;26211;7587;26280;7594;;;;;;;;;;;26888;7464;-1;-1;;;;;;;
1602;PROV1602;Lae;New Guinea;Oceania;Tropical;Jungle;;;10;;0;1;2459;0;0;0;0;0;1;26953;7725;27086;7776;27139;7785;27152;7822;3;27094;7788;27200;7874;27086;7776;;;;;;;;;;;27480;7468;-1;-1;;;;;;;
1603;PROV1603;Lae;New Guinea;Oceania;Tropical;Mountain;;;10;;0;0;0;0;0;0;0;0;0;26968;7815;27082;7890;27252;7994;27277;8026;5;27087;7896;27185;7961;27082;7890;;;;;;;;;;;27680;7544;-1;-1;;;;;;;
1604;PROV1604;Lae;New Guinea;Oceania;Tropical;Hills;;;10;;1;1;2459;0;0;0;0;0;0;27499;8285;27401;8222;27351;8120;27368;8164;7;27411;8187;27313;8105;27401;8222;;;;;;;;;;;27836;7676;-1;-1;;;;;;;
1605;PROV1605;Lae;New Guinea;Oceania;Tropical;Jungle;;;10;;0;1;2462;0;0;0;0;0;0;26746;7594;26835;7632;26851;7587;26901;7604;7;26832;7635;26931;7656;26835;7632;;;;;;;;;;;28576;7532;-1;-1;;;;;;;
1606;PROV1606;Port Moresby;New Guinea;Oceania;Tropical;Jungle;;;10;;0;1;2450;0;0;0;0;0;0;26728;8031;26790;8096;26871;8152;26906;8131;7;26789;8098;26859;8112;26790;8096;;;;;;;;;;;27532;7776;-1;-1;;;;;;;
1607;PROV1607;Port Moresby;New Guinea;Oceania;Tropical;Mountain;;;20;;1;1;2447;0;1;0;0;0;0;27223;8112;27302;8211;27403;8287;27435;8288;5;27296;8210;27420;8259;27302;8211;;;;;;;;;;;27980;7860;-1;-1;;;;;;;
1608;PROV1608;Port Moresby;New Guinea;Oceania;Tropical;Jungle;;;10;;1;1;2450;0;0;0;0;0;0;26754;7905;26823;7966;26924;8068;26950;8055;1;26827;7970;26886;8021;26823;7966;;;;;;;;;;;27908;7956;-1;-1;;;;;;;
1609;PROV1609;Port Moresby;New Guinea;Oceania;Tropical;Mountain;;;10;;0;1;2450;0;0;0;0;0;0;26948;7959;27053;7986;27048;8030;27082;8045;5;27056;7985;27128;8014;27053;7986;;;;;;;;;;;28096;7988;-1;-1;;;;;;;
1610;PROV1610;Port Moresby;New Guinea;Oceania;Tropical;Mountain;;;10;;0;0;0;0;0;0;0;0;0;26750;7762;26829;7832;26870;7842;26873;7831;0;26825;7828;26925;7892;26829;7832;;;;;;;;;;;27908;7872;-1;-1;;;;;;;
1611;PROV1611;Diego Garcia Island;Diego Garcia Island;Oceania;Tropical;Clear;;;10;;1;1;2219;0;0;0;0;0;0;20768;6761;20789;6662;20749;6530;20729;6585;1;20786;6657;20734;6622;20789;6662;;;;;;;;;;;21312;7956;-1;-1;;;;;;;
1612;PROV1612;Diego Garcia Island;Diego Garcia Island;Oceania;Tropical;Clear;;;10;;1;1;2218;0;0;0;0;0;0;20618;6178;20673;6182;20647;6198;20702;6199;1;20673;6188;20702;6164;20673;6182;;;;;;;;;;;24572;11056;-1;-1;;;;;;;
1613;PROV1613;Diego Garcia Island;Diego Garcia Island;Oceania;Tropical;Clear;;;10;;1;1;2570;0;0;0;0;0;0;22687;8316;22722;8386;22690;8371;22687;8400;1;22714;8390;22660;8318;22722;8386;;;;;;;;;;;28096;1012;-1;-1;;;;;;;
1614;PROV1614;Diego Garcia Island;Diego Garcia Island;Oceania;Tropical;Jungle;;;10;;1;1;2544;0;0;0;0;0;0;23638;8019;23609;8034;23550;8043;23583;8041;1;23535;8029;23565;8022;23609;8034;;;;;;;;;;;28352;148;-1;-1;;;;;;;
1615;PROV1615;Flores_Timor;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2537;0;1;0;0;0;0;24838;7943;24978;7977;24856;7924;24902;7942;3;24992;7977;25225;7960;24978;7977;;;;;;;;;;;25508;7920;-1;-1;;;;;;;
1616;PROV1616;Flores_Timor;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2542;0;0;0;0;0;0;25251;8043;25201;8096;25157;8154;25196;8141;7;25196;8081;25163;8093;25201;8096;;;;;;;;;;;25792;8020;-1;-1;;;;;;;
1617;PROV1617;Flores_Timor;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2547;0;0;0;0;0;0;25307;8024;25367;8017;25413;7990;25453;7987;5;25370;8005;25434;8001;25367;8017;;;;;;;;;;;25932;7936;-1;-1;;;;;;;
1618;PROV1618;Molucks;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2563;0;0;0;0;0;0;26096;7857;26124;7807;26003;7756;26091;7826;13;26120;7798;26133;7768;26124;7807;;;;;;;;;;;628;8892;-1;-1;;;;;;;
1619;PROV1619;Molucks;Indonesia;Oceania;Tropical;Forest;;;10;;1;1;2550;0;0;0;0;0;0;25373;7921;25848;7930;25849;7902;25821;7956;3;25686;7963;25866;7898;25848;7930;;;;;;;;;;;25072;7904;-1;-1;;;;;;;
1620;PROV1620;Molucks;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2548;0;1;0;0;0;0;25508;7020;25519;7118;25511;7158;25512;7197;1;25515;7126;25582;7059;25519;7118;;;;;;;;;;;26116;7080;-1;-1;;;;;;;
1621;PROV1621;Molucks;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2550;0;0;0;0;0;0;25371;7467;25425;7490;25476;7505;25453;7526;15;25432;7481;25468;7500;25425;7490;;;;;;;;;;;25980;7416;-1;-1;;;;;;;
1622;PROV1622;Molucks;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2550;0;0;0;0;0;0;25582;7465;25675;7482;25736;7527;25776;7552;1;25688;7475;25759;7507;25675;7482;;;;;;;;;;;26180;7416;-1;-1;;;;;;;
1623;PROV1623;North Borneo;Indonesia;Oceania;Tropical;Jungle;;;10;;0;0;0;0;0;0;0;0;0;24432;6928;24424;6853;24432;6743;24430;6744;6;24429;6848;24436;6765;24424;6853;;;;;;;;;;;1392;7612;-1;-1;;;;;;;
1624;PROV1624;North Borneo;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2559;0;0;2;0;0;3;24074;6862;24225;6824;24232;6682;24215;6705;3;24232;6810;24299;6749;24225;6824;;;;;;;;;;;24644;7068;-1;-1;;;;;;;
1625;PROV1625;North Borneo;Indonesia;Oceania;Tropical;Clear;;;10;;1;1;2559;0;0;3;0;0;1;24309;6668;24311;6633;24315;6610;24338;6603;3;24314;6633;24366;6639;24311;6633;;;;;;;;;;;24884;6996;-1;-1;;;;;;;
1626;PROV1626;North Borneo;Indonesia;Oceania;Tropical;Jungle;;;20;;0;1;2556;0;1;2;0;0;3;24447;6612;24543;6578;24619;6516;24656;6548;3;24546;6571;24527;6501;24543;6578;;;;;;;;;;;25116;6788;-1;-1;;;;;;;
1627;PROV1627;North Borneo;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2553;0;0;6;0;1;2;24540;6968;24563;6900;24601;6837;24628;6877;5;24556;6890;24530;6792;24563;6900;;;;;;;;;;;25152;6960;-1;-1;;;;;;;
1628;PROV1628;North Borneo;Indonesia;Oceania;Tropical;Mountain;;;10;;0;0;0;0;0;0;0;1;0;24148;6951;24275;6998;24329;6963;24331;6973;0;24278;6988;24341;7014;24275;6998;;;;;;;;;;;24836;7104;-1;-1;;;;;;;
1629;PROV1629;South Borneo;Indonesia;Oceania;Tropical;Jungle;;;10;;0;1;2539;0;0;0;0;0;3;24011;6985;23905;6987;23803;6942;23799;6985;15;23898;6968;23849;6928;23905;6987;;;;;;;;;;;27880;6580;-1;-1;;;;;;;
1630;PROV1630;South Borneo;Indonesia;Oceania;Tropical;Jungle;;;10;;0;1;2539;0;1;0;0;0;0;24249;7152;24181;7243;24127;7384;24174;7375;7;24186;7236;24132;7319;24181;7243;;;;;;;;;;;24932;7484;-1;-1;;;;;;;
1631;PROV1631;South Borneo;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2539;0;1;2;0;0;3;24120;7053;24004;7116;23871;7164;23915;7180;7;24007;7127;23969;7198;24004;7116;;;;;;;;;;;24676;7456;-1;-1;;;;;;;
1632;PROV1632;South Borneo;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2541;0;1;6;0;0;1;24402;7047;24443;7149;24516;7221;24497;7246;7;24439;7146;24529;7161;24443;7149;;;;;;;;;;;25108;7144;-1;-1;;;;;;;
1633;PROV1633;South Borneo;Indonesia;Oceania;Tropical;Jungle;;;10;;0;1;2539;0;1;0;0;2;1;24417;7266;24414;7360;24383;7455;24421;7447;7;24423;7371;24400;7418;24414;7360;;;;;;;;;;;24988;7344;-1;-1;;;;;;;
1634;PROV1634;Sumatra;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2530;0;2;3;0;0;7;23223;6977;23135;6922;23168;6868;23212;6909;15;23125;6918;23068;6868;23135;6922;;;;;;;;;;;27908;6764;-1;-1;;;;;;;
1635;PROV1635;Sumatra;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2529;0;1;2;0;0;10;23216;7195;23236;7129;23309;7108;23333;7144;5;23241;7121;23154;7034;23236;7129;;;;;;;;;;;23748;7188;-1;-1;;;;;;;
1636;PROV1636;Sumatra;Indonesia;Oceania;Tropical;Jungle;;;20;;1;1;2529;1;2;19;0;8;4;23396;7382;23387;7330;23405;7291;23451;7266;5;23394;7321;23364;7262;23387;7330;;;;;;;;;;;23936;7500;-1;-1;;;;;;;
1637;PROV1637;Sumatra;Indonesia;Oceania;Tropical;Mountain;;;20;;0;1;2532;0;1;0;0;24;10;23100;7209;23081;7106;23002;7041;23025;7078;1;23073;7112;23021;7008;23081;7106;;;;;;;;;;;23628;7260;-1;-1;;;;;;;
1638;PROV1638;Sumatra;Indonesia;Oceania;Tropical;Mountain;;;10;;0;1;2533;0;0;0;0;0;3;23347;7456;23255;7394;23177;7353;23207;7384;7;23252;7400;23187;7316;23255;7394;;;;;;;;;;;23920;7640;-1;-1;;;;;;;
1639;PROV1639;Sumatra;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2529;0;0;0;0;0;12;23695;7315;23540;7278;23536;7210;23540;7248;7;23579;7295;23523;7210;23540;7278;;;;;;;;;;;24036;7388;-1;-1;;;;;;;
1640;PROV1640;Sumatra;Indonesia;Oceania;Tropical;Jungle;;;10;;0;1;2532;1;1;1;0;0;5;22787;6689;22735;6618;22650;6611;22684;6643;1;22767;6585;22638;6548;22735;6618;;;;;;;;;;;23360;6920;-1;-1;;;;;;;
1641;PROV1641;Sumatra;Indonesia;Oceania;Tropical;Jungle;;;10;;0;1;2533;0;2;0;0;0;3;23501;7540;23462;7492;23441;7565;23478;7553;3;23460;7487;23491;7442;23462;7492;;;;;;;;;;;26864;7224;-1;-1;;;;;;;
1642;PROV1642;Sumatra;Indonesia;Oceania;Tropical;Jungle;;;20;;1;1;2530;0;4;5;0;0;6;22949;6888;22933;6799;22938;6688;22975;6718;3;22926;6795;22875;6728;22933;6799;;;;;;;;;;;27044;7356;-1;-1;;;;;;;
1643;PROV1643;Sunda Islands;Indonesia;Oceania;Tropical;Mountain;;;10;;1;1;2543;0;1;0;0;0;0;24485;7905;24381;7897;24388;7942;24448;7952;3;24381;7911;24475;7933;24381;7897;;;;;;;;;;;24988;7876;-1;-1;;;;;;;
1644;PROV1644;Sunda Islands;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2538;0;1;0;0;0;0;24685;7939;24636;7953;24569;7914;24595;7933;11;24642;7956;24541;7946;24636;7953;;;;;;;;;;;25284;7916;-1;-1;;;;;;;
1645;PROV1645;Sunda Islands;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2542;0;0;0;0;0;0;24733;8032;24815;8062;24768;8021;24807;8024;7;24818;8064;24875;8100;24815;8062;;;;;;;;;;;25372;8024;-1;-1;;;;;;;
1646;PROV1646;West Java;Indonesia;Oceania;Tropical;Mountain;;;30;;0;1;2534;0;3;0;0;0;1;23895;7754;23860;7772;23807;7788;23841;7790;15;23868;7765;23808;7761;23860;7772;;;;;;;;;;;28392;6804;-1;-1;;;;;;;
1647;PROV1647;West Java;Indonesia;Oceania;Tropical;Urban;;;40;;1;1;2535;0;8;0;0;0;0;23592;7654;23648;7643;23658;7612;23681;7634;7;23645;7640;23700;7663;23648;7643;;;;;;;;;;;28136;6624;28059;6637;28104;6668;28166;6699;-1;-1;
1648;PROV1648;West Java;Indonesia;Oceania;Tropical;Jungle;;;10;;0;1;2534;0;3;0;0;0;0;23567;7674;23550;7645;23501;7667;23538;7684;3;23560;7654;23543;7609;23550;7645;;;;;;;;;;;24184;7724;-1;-1;;;;;;;
1649;PROV1649;West Java;Indonesia;Oceania;Tropical;Clear;;;30;;1;1;2535;0;3;0;0;0;1;23722;7657;23782;7714;23804;7701;23841;7710;3;23769;7721;23854;7720;23782;7714;;;;;;;;;;;24356;7748;-1;-1;;;;;;;
1650;PROV1650;West Java;Indonesia;Oceania;Tropical;Mountain;;;30;;0;0;0;2;3;0;0;0;0;23972;7720;23937;7748;23888;7713;23950;7718;0;23940;7760;23937;7774;23937;7748;;;;;;;;;;;25812;3320;-1;-1;;;;;;;
1651;PROV1651;West Java;Indonesia;Oceania;Tropical;Mountain;;;30;;0;1;2534;1;5;0;0;0;1;23605;7712;23693;7726;23724;7781;23759;7786;7;23691;7723;23758;7765;23693;7726;;;;;;;;;;;24260;7804;-1;-1;;;;;;;
1652;PROV1652;East Java;Indonesia;Oceania;Tropical;Hills;;;10;;0;1;2540;0;2;3;0;0;0;23988;7689;24044;7737;24094;7729;24097;7730;15;24046;7722;24096;7744;24044;7737;;;;;;;;;;;2024;5140;-1;-1;;;;;;;
1653;PROV1653;East Java;Indonesia;Oceania;Tropical;Mountain;;;30;;1;1;2538;2;5;2;0;0;0;24113;7740;24135;7791;24132;7736;24143;7770;3;24145;7781;24140;7818;24135;7791;;;;;;;;;;;24660;7808;-1;-1;;;;;;;
1654;PROV1654;East Java;Indonesia;Oceania;Tropical;Mountain;;;30;;0;1;2534;0;3;0;0;0;0;23956;7804;24038;7817;23960;7840;23991;7850;7;24040;7804;24113;7837;24038;7817;;;;;;;;;;;24604;7868;-1;-1;;;;;;;
1655;PROV1655;East Java;Indonesia;Oceania;Tropical;Mountain;;;10;;0;1;2538;0;3;0;0;0;0;24159;7845;24233;7856;24273;7819;24297;7833;5;24239;7847;24285;7870;24233;7856;;;;;;;;;;;24800;7848;-1;-1;;;;;;;
1656;PROV1656;East Java;Indonesia;Oceania;Tropical;Hills;;;10;;1;1;2538;0;1;0;0;0;1;24170;7746;24222;7751;24227;7772;24267;7759;5;24213;7761;24248;7743;24222;7751;;;;;;;;;;;24776;7760;-1;-1;;;;;;;
1657;PROV1657;Celebes;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2537;0;2;0;0;0;1;24811;7609;24825;7533;24863;7529;24865;7570;5;24812;7467;24822;7423;24825;7533;;;;;;;;;;;25368;7636;-1;-1;;;;;;;
1658;PROV1658;Celebes;Indonesia;Oceania;Tropical;Jungle;;;10;;0;1;2537;0;1;0;2;0;1;24935;7427;25024;7523;25016;7565;25047;7559;7;25027;7536;24994;7551;25024;7523;;;;;;;;;;;25552;7504;-1;-1;;;;;;;
1659;PROV1659;Celebes;Indonesia;Oceania;Tropical;Jungle;;;10;;1;1;2553;0;1;0;0;0;0;25013;7053;25129;7078;25202;7028;25240;7005;3;25132;7062;25210;7066;25129;7078;;;;;;;;;;;25552;7144;-1;-1;;;;;;;
1660;PROV1660;Celebes;Indonesia;Oceania;Tropical;Jungle;;;10;;0;1;2549;0;1;0;1;0;1;24969;7246;24823;7254;24991;7347;25018;7396;3;24829;7263;24857;7325;24823;7254;;;;;;;;;;;25408;7388;-1;-1;;;;;;;
1661;PROV1661;Bonin;Asian Pacific;Oceania;Tropical;Desert;;;10;;1;1;2476;0;0;0;0;0;0;26910;5432;26974;5424;26769;5347;26957;5477;3;26935;5376;27014;5401;26974;5424;;;;;;;;;;;27052;5020;27033;4953;27119;5095;-1;-1;;;
1662;PROV1662;Bonin;Asian Pacific;Oceania;Subtropical;Hills;;;10;;1;1;2476;0;0;0;0;0;0;26944;5133;26901;5142;26851;5130;26930;5129;9;26828;5165;26868;5138;26901;5142;;;;;;;;;;;26983;4788;27100;4744;27131;4806;-1;-1;;;
1663;PROV1663;Bonin;Asian Pacific;Oceania;Tropical;Desert;;;10;;0;0;0;0;0;0;0;0;0;26960;5318;27040;5330;27018;5357;26981;5264;5;27073;5373;27042;5267;27040;5330;;;;;;;;;;;27052;5020;27033;4953;27119;5095;-1;-1;;;
1664;PROV1664;Bonin;Asian Pacific;Oceania;Tropical;Mountain;;;10;;0;0;0;0;0;0;0;0;0;26879;5497;26887;5518;26887;5515;26868;5497;11;26888;5516;26881;5520;26887;5518;;;;;;;;;;;27052;5020;27033;4953;27119;5095;-1;-1;;;
1665;PROV1665;Carolinese;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2471;0;0;0;0;0;0;28240;6819;28153;6848;28180;6814;28203;6837;15;28154;6851;28206;6824;28153;6848;;;;;;;;;;;27662;6704;-1;-1;;;;;;;
1666;PROV1666;Carolinese;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2429;0;0;0;0;0;0;28604;6951;28546;6976;28567;6944;28569;6973;15;28542;6978;28586;6953;28546;6976;;;;;;;;;;;27800;6664;27931;6685;-1;-1;;;;;
1667;PROV1667;Carolinese;Asian Pacific;Oceania;Tropical;Clear;;;30;;1;1;2473;0;0;0;0;0;0;27679;6788;27629;6803;27655;6781;27663;6802;15;27643;6799;27667;6791;27629;6803;;;;;;;;;;;27636;6619;-1;-1;;;;;;;
1668;PROV1668;Carolinese;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2470;0;0;0;0;0;0;27040;6776;26956;6797;26987;6768;26992;6797;15;26956;6795;27010;6772;26956;6797;;;;;;;;;;;27492;6672;27392;6663;-1;-1;;;;;
1669;PROV1669;Carolinese;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2478;0;0;0;0;0;0;26593;6608;26506;6626;26551;6602;26551;6629;15;26507;6628;26570;6611;26506;6626;;;;;;;;;;;27232;6704;-1;-1;;;;;;;
1670;PROV1670;Carolinese;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2483;0;0;0;0;0;0;25996;6746;25975;6758;26192;6826;25979;6793;13;25967;6739;25961;6808;25975;6758;;;;;;;;;;;26920;6484;-1;-1;;;;;;;
1671;PROV1671;Carolinese;Asian Pacific;Oceania;Tropical;Hills;;;10;;0;0;0;0;0;0;0;0;0;25969;6698;26026;6721;26071;6632;26028;6640;7;26048;6701;26078;6592;26026;6721;;;;;;;;;;;26920;6484;-1;-1;;;;;;;
1672;PROV1672;Marcus_Wake;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2416;0;0;0;0;0;0;28002;5310;27947;5317;27859;5302;27920;5304;1;27831;5339;27889;5314;27947;5317;;;;;;;;;;;28008;4746;-1;-1;;;;;;;
1673;PROV1673;Marcus_Wake;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2414;0;0;0;0;0;0;28907;5745;28860;5778;28880;5740;28887;5767;1;28864;5773;28893;5751;28860;5778;;;;;;;;;;;29449;4575;-1;-1;;;;;;;
1674;PROV1674;Marshalls;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2424;0;0;0;0;0;0;28872;6461;28843;6469;28778;6471;28824;6485;7;28846;6470;28827;6467;28843;6469;;;;;;;;;;;29124;5756;29223;5785;29180;5708;29075;5736;-1;-1;
1675;PROV1675;Marshalls;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2424;0;0;0;0;0;0;28605;6463;28563;6470;28509;6468;28529;6483;1;28566;6471;28528;6466;28563;6470;;;;;;;;;;;28712;5748;-1;-1;;;;;;;
1676;PROV1676;Marshalls;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2429;0;0;0;0;0;0;28865;6782;28925;6788;28986;6796;28897;6802;11;28922;6791;28965;6781;28925;6788;;;;;;;;;;;29424;5840;29505;5863;29465;5898;29385;5830;-1;-1;
1677;PROV1677;Marshalls;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2425;0;0;0;0;0;0;29278;6803;29252;6810;29223;6845;29277;6829;13;29256;6812;29230;6807;29252;6810;;;;;;;;;;;29424;6056;29479;6159;29437;6129;29476;6100;-1;-1;
1678;PROV1678;Marshalls;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2435;0;0;0;0;0;0;29460;7151;29383;7181;29412;7145;29404;7161;1;29375;7190;29438;7155;29383;7181;;;;;;;;;;;29516;6248;-1;-1;;;;;;;
1679;PROV1679;Marshalls;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2435;0;0;0;0;0;0;29651;7497;29509;7516;29575;7490;29564;7588;13;29511;7517;29609;7499;29509;7516;;;;;;;;;;;29724;6344;29803;6406;29678;6324;-1;-1;;;
1680;PROV1680;Marshalls;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2435;0;0;0;0;0;0;29383;7287;29399;7338;29407;7378;29499;7314;13;29398;7338;29471;7320;29399;7338;;;;;;;;;;;29412;6400;29437;6462;29420;6342;29385;6374;-1;-1;
1681;PROV1681;Marshalls;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2425;0;0;0;0;0;0;29151;6546;29124;6554;29152;6630;29098;6562;7;29129;6554;29127;6547;29124;6554;;;;;;;;;;;29176;6040;29142;5992;29161;5941;-1;-1;;;
1682;PROV1682;Nauru;Asian Pacific;Oceania;Tropical;Jungle;;;10;;1;1;2433;0;0;0;0;0;0;28951;7476;28899;7497;28935;7499;28915;7473;7;28894;7504;28927;7481;28899;7497;;;;;;;;;;;29388;8264;-1;-1;;;;;;;
1683;PROV1683;North Marianes;Asian Pacific;Oceania;Tropical;Jungle;;;20;;1;1;2475;0;0;0;0;0;0;26976;6269;27046;6300;27032;6267;27006;6292;7;27043;6302;27013;6274;27046;6300;;;;;;;;;;;27320;5936;-1;-1;;;;;;;
1684;PROV1684;North Marianes;Asian Pacific;Oceania;Tropical;Jungle;;;10;;1;1;2475;0;0;0;0;0;0;26989;6203;27086;6229;27060;6199;27083;6197;15;27086;6234;27041;6208;27086;6229;;;;;;;;;;;27384;5784;-1;-1;;;;;;;
1685;PROV1685;North Marianes;Asian Pacific;Oceania;Tropical;Jungle;;;20;;1;1;2475;0;0;0;0;0;0;27029;6141;27092;6145;27063;6160;27061;6135;15;27122;6160;27066;6144;27092;6145;;;;;;;;;;;27372;5640;-1;-1;;;;;;;
1686;PROV1686;North Marianes;Asian Pacific;Oceania;Tropical;Jungle;;;10;;1;1;2475;0;0;0;0;0;0;27186;5886;27211;5910;27140;5917;27189;5927;7;27134;6140;27169;5907;27211;5910;;;;;;;;;;;27392;5544;-1;-1;;;;;;;
1687;PROV1687;Senjavin;Asian Pacific;Oceania;Tropical;Clear;;;10;;1;1;2436;0;0;0;0;0;0;29731;8079;29774;8086;29795;8145;29757;8074;1;29780;8088;29800;8083;29774;8086;;;;;;;;;;;28740;6452;28677;6411;28703;6488;-1;-1;;;
1688;PROV1688;Perth;Australia;Oceania;Arid;Desert;;;10;;0;1;2576;0;0;0;0;0;0;24547;9489;24461;9458;24282;9420;24283;9467;1;24389;9457;24394;9561;24461;9458;;;;;;;;;;;25748;8624;-1;-1;;;;;;;
1689;PROV1689;Perth;Australia;Oceania;Subtropical;Clear;;;40;;0;1;2574;0;0;0;0;0;0;24721;10230;24647;10158;24438;10120;24455;10158;1;24742;10141;24630;10080;24647;10158;;;;;;;;;;;24956;9040;-1;-1;;;;;;;
1690;PROV1690;Perth;Australia;Oceania;Subtropical;Hills;;;60;;0;1;2574;0;1;0;0;0;0;24528;10314;24499;10272;24478;10218;24476;10252;1;24503;10269;24506;10214;24499;10272;;;;;;;;;;;24920;9436;-1;-1;;;;;;;
1691;PROV1691;Perth;Australia;Oceania;Mediterranean;Hills;;;30;;0;1;2579;0;0;0;0;0;0;24615;10495;24630;10430;24729;10514;24770;10498;7;24689;10424;24753;10440;24630;10430;;;;;;;;;;;25368;9820;-1;-1;;;;;;;
